"","dataset","sample.id.tumor","sample.id.normal","chrom","seg","num.mark","nhet","cnlr.median","mafR","segclust","cnlr.median.clust","mafR.clust","start","end","cf.em","tcn.em","lcn.em","svtype","svlen","copy.number.simple","copy.number.category","length","gene_name","Is.TF.","DBD","Group_kinase","Family_kinase","median.CRISPR","mean.CRISPR","sd.CRISPR","min.CRISPR","Tier.COSMIC","Hallmark.COSMIC","Role.in.Cancer.COSMIC","Mutation.Types.COSMIC","Translocation.Partner.COSMIC","Is.Oncogene.oncoKB","Is.Tumor.Suppressor.Gene.oncoKB","OncoKB.Annotated.oncoKB","pubmed_invasion","pubmed_cancer","pubmed_growth","pubmed_migration","pubmed_prolifiration","PPI_count"
"74","MET500","SRR4306948","SRR4306947","18",98,96,20,2.23982626446989,0.463809413521299,47,2.23982626446989,0.463809413521299,480761,1276106,0.675019755675239,17,6,NA,NA,NA,NA,795345,"C18orf56","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"75","MET500","SRR4306948","SRR4306947","18",98,96,20,2.23982626446989,0.463809413521299,47,2.23982626446989,0.463809413521299,480761,1276106,0.675019755675239,17,6,NA,NA,NA,NA,795345,"TYMS","No_data","No_data","No_data","No_data",-0.44,-0.693,0.646,-3.935,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,438,12,3,26,7
"76","MET500","SRR4306948","SRR4306947","18",98,96,20,2.23982626446989,0.463809413521299,47,2.23982626446989,0.463809413521299,480761,1276106,0.675019755675239,17,6,NA,NA,NA,NA,795345,"ENOSF1","No_data","No_data","No_data","No_data",0.142,0.143,0.105,-0.214,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,15,3,0,1,0
"77","MET500","SRR4306948","SRR4306947","18",98,96,20,2.23982626446989,0.463809413521299,47,2.23982626446989,0.463809413521299,480761,1276106,0.675019755675239,17,6,NA,NA,NA,NA,795345,"YES1","No_data","No_data","TK","Src",0.004,-0.006,0.131,-0.851,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",5,82,8,6,28,16
"78","MET500","SRR4306948","SRR4306947","18",98,96,20,2.23982626446989,0.463809413521299,47,2.23982626446989,0.463809413521299,480761,1276106,0.675019755675239,17,6,NA,NA,NA,NA,795345,"ADCYAP1","No_data","No_data","No_data","No_data",0.343,0.343,0.112,-0.224,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,14,0,0,1,3
"79","METAPRISM","MP-0046-D01","MP-0046-D10","18",56,59,5,1.495,5.152,49,1.495,NA,618022,1359430,0.406,15,NA,"DUP",741409,"Amplification","HL_gain",741408,"CLUL1","No_data","No_data","No_data","No_data",0.083,0.081,0.096,-0.536,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"80","METAPRISM","MP-0046-D01","MP-0046-D10","18",56,59,5,1.495,5.152,49,1.495,NA,618022,1359430,0.406,15,NA,"DUP",741409,"Amplification","HL_gain",741408,"C18orf56","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"81","METAPRISM","MP-0046-D01","MP-0046-D10","18",56,59,5,1.495,5.152,49,1.495,NA,618022,1359430,0.406,15,NA,"DUP",741409,"Amplification","HL_gain",741408,"TYMS","No_data","No_data","No_data","No_data",-0.44,-0.693,0.646,-3.935,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,438,12,3,26,7
"82","METAPRISM","MP-0046-D01","MP-0046-D10","18",56,59,5,1.495,5.152,49,1.495,NA,618022,1359430,0.406,15,NA,"DUP",741409,"Amplification","HL_gain",741408,"ENOSF1","No_data","No_data","No_data","No_data",0.142,0.143,0.105,-0.214,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,15,3,0,1,0
"83","METAPRISM","MP-0046-D01","MP-0046-D10","18",56,59,5,1.495,5.152,49,1.495,NA,618022,1359430,0.406,15,NA,"DUP",741409,"Amplification","HL_gain",741408,"YES1","No_data","No_data","TK","Src",0.004,-0.006,0.131,-0.851,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",5,82,8,6,28,16
"84","METAPRISM","MP-0046-D01","MP-0046-D10","18",56,59,5,1.495,5.152,49,1.495,NA,618022,1359430,0.406,15,NA,"DUP",741409,"Amplification","HL_gain",741408,"ADCYAP1","No_data","No_data","No_data","No_data",0.343,0.343,0.112,-0.224,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,14,0,0,1,3
"85","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"SLC12A7","No_data","No_data","No_data","No_data",-0.008,-0.018,0.157,-1.207,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,7,0,0,0,0
"86","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"SLC6A19","No_data","No_data","No_data","No_data",0.058,0.052,0.134,-0.942,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,4,0,3,0
"87","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"SLC6A18","No_data","No_data","No_data","No_data",0.059,0.056,0.108,-0.69,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"88","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"TERT","No_data","No_data","No_data","No_data",0.005,-0.007,0.148,-0.725,"1","Yes","oncogene, TSG","Promoter Mis","","Yes","No","Yes",11,2605,216,0,386,16
"89","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"CLPTM1L","No_data","No_data","No_data","No_data",0.111,0.111,0.106,-0.593,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,128,2,1,3,2
"90","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"SLC6A3","No_data","No_data","No_data","No_data",0.146,0.144,0.114,-0.863,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,22,0,1,3,0
"91","METAPRISM","MP-0290-D01","MP-0290-D10","5",23,257,32,2.708,7.144,27,2.708,7.144,1073755,1572488,0.762,17,1,"DUP",498734,"Amplification","HL_gain",498733,"LPCAT1","No_data","No_data","No_data","No_data",0.077,0.073,0.12,-1.063,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,48,2,1,14,0
"92","METAPRISM","MP-0898-D01","MP-0898-D10","12",28,137,10,2.75,6.721,19,2.74,NA,1740615,2229690,0.626,22,NA,"DUP",489076,"Amplification","HL_gain",489075,"WNT5B","No_data","No_data","No_data","No_data",-0.024,-0.025,0.117,-0.585,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",3,63,6,16,32,3
"93","METAPRISM","MP-0898-D01","MP-0898-D10","12",28,137,10,2.75,6.721,19,2.74,NA,1740615,2229690,0.626,22,NA,"DUP",489076,"Amplification","HL_gain",489075,"ADIPOR2","No_data","No_data","No_data","No_data",-0.009,-0.023,0.141,-1.566,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,91,10,6,40,0
"94","METAPRISM","MP-0898-D01","MP-0898-D10","12",28,137,10,2.75,6.721,19,2.74,NA,1740615,2229690,0.626,22,NA,"DUP",489076,"Amplification","HL_gain",489075,"CACNA2D4","No_data","No_data","No_data","No_data",0.029,0.031,0.101,-0.438,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,5,1,0,1,1
"95","METAPRISM","MP-0898-D01","MP-0898-D10","12",28,137,10,2.75,6.721,19,2.74,NA,1740615,2229690,0.626,22,NA,"DUP",489076,"Amplification","HL_gain",489075,"LRTM2","No_data","No_data","No_data","No_data",0.104,0.104,0.102,-0.38,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"96","METAPRISM","MP-0898-D01","MP-0898-D10","12",28,137,10,2.75,6.721,19,2.74,NA,1740615,2229690,0.626,22,NA,"DUP",489076,"Amplification","HL_gain",489075,"DCP1B","No_data","No_data","No_data","No_data",0.034,0.036,0.105,-0.297,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,2
"97","METAPRISM","MP-0898-D01","MP-0898-D10","12",28,137,10,2.75,6.721,19,2.74,NA,1740615,2229690,0.626,22,NA,"DUP",489076,"Amplification","HL_gain",489075,"CACNA1C","No_data","No_data","No_data","No_data",0.012,0.006,0.103,-0.64,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,19,3,4,9,3
"98","MET500","SRR4307086","SRR4307085","11",141,46,6,2.08663308870381,3.79649520195432,95,2.08663308870381,NA,3188102,3552850,0.93040610117245,15,NA,NA,NA,NA,NA,364748,"MRGPRG","No_data","No_data","No_data","No_data",0.062,0.063,0.137,-0.436,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"99","MET500","SRR4307086","SRR4307085","11",141,46,6,2.08663308870381,3.79649520195432,95,2.08663308870381,NA,3188102,3552850,0.93040610117245,15,NA,NA,NA,NA,NA,364748,"MRGPRE","No_data","No_data","No_data","No_data",0.041,0.033,0.143,-0.52,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"100","MET500","SRR4307086","SRR4307085","11",141,46,6,2.08663308870381,3.79649520195432,95,2.08663308870381,NA,3188102,3552850,0.93040610117245,15,NA,NA,NA,NA,NA,364748,"ZNF195","Yes","C2H2 ZF","No_data","No_data",0.108,0.104,0.105,-0.336,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,1,1,0
"101","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"PRDM16","Yes","C2H2 ZF","No_data","No_data",-0.133,-0.139,0.12,-0.858,"1","Yes","oncogene, fusion","T","MECOM","No_data","No_data","No_data",0,47,7,3,17,2
"102","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"ARHGEF16","No_data","No_data","No_data","No_data",-0.055,-0.059,0.116,-0.645,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,3,2,0
"103","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"MEGF6","No_data","No_data","No_data","No_data",0.073,0.069,0.126,-0.69,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,3,1,1,1,0
"104","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"TPRG1L","No_data","No_data","No_data","No_data",-0.035,-0.038,0.142,-0.548,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"105","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"WRAP73","No_data","No_data","No_data","No_data",-0.102,-0.127,0.171,-1.072,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,2,0
"106","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"TP73","Yes","p53","No_data","No_data",-0.085,-0.091,0.153,-1.028,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",4,243,11,17,61,9
"107","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"CCDC27","No_data","No_data","No_data","No_data",-0.103,-0.105,0.122,-0.73,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"108","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"SMIM1","No_data","No_data","No_data","No_data",-0.079,-0.083,0.133,-0.541,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"109","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"LRRC47","No_data","No_data","No_data","No_data",0.092,0.091,0.117,-0.476,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"110","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"CEP104","No_data","No_data","No_data","No_data",-0.056,-0.061,0.133,-0.535,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,1,0,0,0,0
"111","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"DFFB","No_data","No_data","No_data","No_data",-0.01,-0.006,0.168,-0.73,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,8,0,0,0,0
"112","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"C1orf174","No_data","No_data","No_data","No_data",0.007,0.005,0.11,-0.554,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"113","MET500","SRR4307834","SRR4307833","1",3,305,27,1.823116955103,5.78480351123986,36,1.823116955103,5.78480351123986,3301838,4848048,0.430163764821572,16,0,NA,NA,NA,NA,1546210,"AJAP1","No_data","No_data","No_data","No_data",0.063,0.062,0.115,-0.34,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",2,21,0,6,5,1
"114","MET500","SRR4307106","SRR4307105","12",52,91,4,2.09747279366194,12.9621350112157,52,2.09747279366194,NA,3645799,3951874,0.708676686941294,17,NA,NA,NA,NA,NA,306075,"PRMT8","No_data","No_data","No_data","No_data",0.082,0.084,0.082,-0.24,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,6,0,0,2,1
"115","MET500","SRR4307106","SRR4307105","12",52,91,4,2.09747279366194,12.9621350112157,52,2.09747279366194,NA,3645799,3951874,0.708676686941294,17,NA,NA,NA,NA,NA,306075,"EFCAB4B","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,2,0,0,0,0
"116","MET500","SRR4307106","SRR4307105","12",52,91,4,2.09747279366194,12.9621350112157,52,2.09747279366194,NA,3645799,3951874,0.708676686941294,17,NA,NA,NA,NA,NA,306075,"PARP11","No_data","No_data","No_data","No_data",0.016,0.012,0.133,-0.663,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"117","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"GLIS3","Yes","C2H2 ZF","No_data","No_data",0.154,0.148,0.116,-0.419,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,10,0,2,9,1
"118","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"SLC1A1","No_data","No_data","No_data","No_data",0.029,0.032,0.115,-0.576,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,16,3,2,6,0
"119","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"SPATA6L","No_data","No_data","No_data","No_data",0.15,0.144,0.125,-0.555,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"120","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"PPAPDC2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,1,0,0,0
"121","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"CDC37L1","No_data","No_data","No_data","No_data",0.081,0.078,0.142,-0.891,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,0,0,1,1
"122","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"AK3","No_data","No_data","No_data","No_data",-0.067,-0.072,0.129,-0.567,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,11,2,2,0,1
"123","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"RCL1","No_data","No_data","No_data","No_data",-1.132,-1.139,0.23,-2.181,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",1,3,2,0,0,1
"124","METAPRISM","MP-0897-D01","MP-0897-D10","9",55,165,17,1.583,4.285,84,1.578,4.33,3824172,4861224,0.46,16,1,"DUP",1037053,"Amplification","HL_gain",1037052,"AL158147.2","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"125","MET500","SRR4306340","SRR4306076","12",58,55,5,1.8737528720488,21.8410588017001,70,1.91235037515129,NA,3916243,4553383,0.732009454501311,16,NA,NA,NA,NA,NA,637140,"PARP11","No_data","No_data","No_data","No_data",0.016,0.012,0.133,-0.663,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"126","MET500","SRR4306340","SRR4306076","12",58,55,5,1.8737528720488,21.8410588017001,70,1.91235037515129,NA,3916243,4553383,0.732009454501311,16,NA,NA,NA,NA,NA,637140,"CCND2","No_data","No_data","No_data","No_data",-0.053,-0.114,0.313,-2.704,"1","Yes","oncogene, fusion","T","IGL","Yes","No","Yes",4,282,42,20,171,13
"127","MET500","SRR4306340","SRR4306076","12",58,55,5,1.8737528720488,21.8410588017001,70,1.91235037515129,NA,3916243,4553383,0.732009454501311,16,NA,NA,NA,NA,NA,637140,"C12orf5","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,0,2,1
"128","MET500","SRR4306340","SRR4306076","12",58,55,5,1.8737528720488,21.8410588017001,70,1.91235037515129,NA,3916243,4553383,0.732009454501311,16,NA,NA,NA,NA,NA,637140,"FGF23","No_data","No_data","No_data","No_data",0.147,0.147,0.103,-0.212,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",0,90,11,7,34,20
"129","MET500","SRR4306340","SRR4306076","12",58,55,5,1.8737528720488,21.8410588017001,70,1.91235037515129,NA,3916243,4553383,0.732009454501311,16,NA,NA,NA,NA,NA,637140,"FGF6","No_data","No_data","No_data","No_data",0.202,0.202,0.112,-0.368,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",0,16,2,1,5,27
"130","MET500","SRR4307593","SRR4307592","12",63,17,1,2.27666695427344,5.48569540275324,49,2.29946963025409,NA,3950457,4430706,0.672697556320016,23,NA,NA,NA,NA,NA,480249,"PARP11","No_data","No_data","No_data","No_data",0.016,0.012,0.133,-0.663,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,0,0,0,0,0
"131","MET500","SRR4307593","SRR4307592","12",63,17,1,2.27666695427344,5.48569540275324,49,2.29946963025409,NA,3950457,4430706,0.672697556320016,23,NA,NA,NA,NA,NA,480249,"CCND2","No_data","No_data","No_data","No_data",-0.053,-0.114,0.313,-2.704,"1","Yes","oncogene, fusion","T","IGL","Yes","No","Yes",4,282,42,20,171,13
"132","MET500","SRR4307593","SRR4307592","12",63,17,1,2.27666695427344,5.48569540275324,49,2.29946963025409,NA,3950457,4430706,0.672697556320016,23,NA,NA,NA,NA,NA,480249,"C12orf5","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,0,2,1
"133","MET500","SRR4306836","SRR4306835","12",44,198,14,2.4642981619558,5.77221424918138,38,2.4642981619558,NA,4383320,5541634,0.262601008262693,37,NA,NA,NA,NA,NA,1158314,"CCND2","No_data","No_data","No_data","No_data",-0.053,-0.114,0.313,-2.704,"1","Yes","oncogene, fusion","T","IGL","Yes","No","Yes",4,282,42,20,171,13
"134","MET500","SRR4306836","SRR4306835","12",44,198,14,2.4642981619558,5.77221424918138,38,2.4642981619558,NA,4383320,5541634,0.262601008262693,37,NA,NA,NA,NA,NA,1158314,"C12orf5","No_data","No_data","No_data","No_data",NA,NA,NA,NA,"No_data","No_data","No_data","No_data","No_data","No_data","No_data","No_data",0,4,1,0,2,1
"135","MET500","SRR4306836","SRR4306835","12",44,198,14,2.4642981619558,5.77221424918138,38,2.4642981619558,NA,4383320,5541634,0.262601008262693,37,NA,NA,NA,NA,NA,1158314,"FGF23","No_data","No_data","No_data","No_data",0.147,0.147,0.103,-0.212,"No_data","No_data","No_data","No_data","No_data","Yes","No","Yes",0,90,11,7,34,20
